DATE,ETR
2009-04-02,626
2009-04-03,632
2009-04-04,637
2009-04-05,643
2009-04-06,648
2009-04-07,654
2009-04-08,659
2009-04-09,664
2009-04-10,670
2009-04-11,675
2009-04-12,680
2009-04-13,685
2009-04-14,690
2009-04-15,695
2009-04-16,700
2009-04-17,705
2009-04-18,710
2009-04-19,715
2009-04-20,720
2009-04-21,724
2009-04-22,729
2009-04-23,734
2009-04-24,738
2009-04-25,742
2009-04-26,747
2009-04-27,751
2009-04-28,755
2009-04-29,759
2009-04-30,763
2009-05-01,767
2009-05-02,771
2009-05-03,775
2009-05-04,778
2009-05-05,782
2009-05-06,786
2009-05-07,789
2009-05-08,793
2009-05-09,796
2009-05-10,799
2009-05-11,802
2009-05-12,805
2009-05-13,808
2009-05-14,811
2009-05-15,814
2009-05-16,816
2009-05-17,819
2009-05-18,822
2009-05-19,824
2009-05-20,826
2009-05-21,828
2009-05-22,831
2009-05-23,833
2009-05-24,835
2009-05-25,837
2009-05-26,838
2009-05-27,840
2009-05-28,842
2009-05-29,843
2009-05-30,845
2009-05-31,846
2009-06-01,848
2009-06-02,849
2009-06-03,850
2009-06-04,851
2009-06-05,852
2009-06-06,853
2009-06-07,854
2009-06-08,855
2009-06-09,856
2009-06-10,856
2009-06-11,857
2009-06-12,857
2009-06-13,858
2009-06-14,858
2009-06-15,858
2009-06-16,859
2009-06-17,859
2009-06-18,859
2009-06-19,859
2009-06-20,859
2009-06-21,858
2009-06-22,858
2009-06-23,858
2009-06-24,857
2009-06-25,857
2009-06-26,856
2009-06-27,856
2009-06-28,855
2009-06-29,854
2009-06-30,853
2009-07-01,852
2009-07-02,851
2009-07-03,850
2009-07-04,849
2009-07-05,848
2009-07-06,846
2009-07-07,845
2009-07-08,844
2009-07-09,842
2009-07-10,840
2009-07-11,839
2009-07-12,837
2009-07-13,835
2009-07-14,833
2009-07-15,831
2009-07-16,830
2009-07-17,827
2009-07-18,825
2009-07-19,823
2009-07-20,820
2009-07-21,818
2009-07-22,816
2009-07-23,813
2009-07-24,811
2009-07-25,808
2009-07-26,805
2009-07-27,802
2009-07-28,799
2009-07-29,797
2009-07-30,794
2009-07-31,790
2009-08-01,787
2009-08-02,784
2009-08-03,781
2009-08-04,777
2009-08-05,774
2009-08-06,770
2009-08-07,767
2009-08-08,763
2009-08-09,759
2009-08-10,756
2009-08-11,752
2009-08-12,748
2009-08-13,744
2009-08-14,740
2009-08-15,736
2009-08-16,731
2009-08-17,727
2009-08-18,723
2009-08-19,719
2009-08-20,714
2009-08-21,710
2009-08-22,705
2009-08-23,701
2009-08-24,696
2009-08-25,691
2009-08-26,687
2009-08-27,682
2009-08-28,677
2009-08-29,672
2009-08-30,667
2009-08-31,662
2009-09-01,657
2009-09-02,652
2009-09-03,647
2009-09-04,641
2009-09-05,636
2009-09-06,631
2009-09-07,626
2009-09-08,620
2009-09-09,615
2009-09-10,609
2009-09-11,604
2009-09-12,598
2009-09-13,592
2009-09-14,587
2009-09-15,581
2009-09-16,575
2009-09-17,570
2009-09-18,564
2009-09-19,558
2009-09-20,552
2009-09-21,546
2009-09-22,540
2009-09-23,535
2009-09-24,573
2009-09-25,566
2009-09-26,560
2009-09-27,553
2009-09-28,547
2009-09-29,540
2009-09-30,534
2009-10-01,528
2009-10-02,521
2009-10-03,515
2009-10-04,508
2009-10-05,502
2009-10-06,496
2009-10-07,489
2009-10-08,483
2009-10-09,477
2009-10-10,470
2009-10-11,464
2009-10-12,458
2009-10-13,452
2009-10-14,446
2009-10-15,440
2009-10-16,434
2009-10-17,428
2009-10-18,422
2009-10-19,416
2009-10-20,410
2009-10-21,404
2009-10-22,398
2009-10-23,393
2009-10-24,387
2009-10-25,382
2009-10-26,410
2009-10-27,404
2009-10-28,398
2009-10-29,392
2009-10-30,387
2009-10-31,381
2009-11-01,376
2009-11-02,370
2009-11-03,365
2009-11-04,359
2009-11-05,390
2009-11-06,384
2009-11-07,378
2009-11-08,373
2009-11-09,367
2009-11-10,362
2009-11-11,357
2009-11-12,352
2009-11-13,347
2009-11-14,342
2009-11-15,337
2009-11-16,333
2009-11-17,328
2009-11-18,324
2009-11-19,320
2009-11-20,315
2009-11-21,311
2009-11-22,307
2009-11-23,304
2009-11-24,300
2009-11-25,296
2009-11-26,293
2009-11-27,290
2009-11-28,286
2009-11-29,283
2009-11-30,281
2009-12-01,278
2009-12-02,275
2009-12-03,273
2009-12-04,270
2009-12-05,268
2009-12-06,266
2009-12-07,264
2009-12-08,262
2009-12-09,261
2009-12-10,259
2009-12-11,258
2009-12-12,256
2009-12-13,255
2009-12-14,254
2009-12-15,253
2009-12-16,253
2009-12-17,252
2009-12-18,252
2009-12-19,251
2009-12-20,251
2009-12-21,251
2009-12-22,251
2009-12-23,251
2009-12-24,252
2009-12-25,252
2009-12-26,253
2009-12-27,254
2009-12-28,255
2009-12-29,256
2009-12-30,257
2009-12-31,259
